facility_1_id,facility_1_name,facility_1_type,facility_1_district,facility_2_id,facility_2_name,facility_2_type,facility_2_district,distance_km
599,Lafarge Cement Clinic,Clinic,Blantyre,623,Limbe Leaf Clinic,Clinic,Blantyre,5.101420764657042
599,Lafarge Cement Clinic,Clinic,Blantyre,1320,Truzag Clinic,Clinic,Blantyre,3.8308753824858974
599,Lafarge Cement Clinic,Clinic,Blantyre,620,Diagnostics,Clinic,Blantyre,4.20876816820184
599,Lafarge Cement Clinic,Clinic,Blantyre,962,"Munthali Ndalakwanji, N, Pra",Clinic,Blantyre,7.62262632816737
599,Lafarge Cement Clinic,Clinic,Blantyre,1318,Tirzah,Clinic,Blantyre,3.937487102160316
599,Lafarge Cement Clinic,Clinic,Blantyre,1215,Semema,Clinic,Blantyre,7.493880565345305
599,Lafarge Cement Clinic,Clinic,Blantyre,1227,Society Medical Clinic,Clinic,Blantyre,8.078226539093476
599,Lafarge Cement Clinic,Clinic,Blantyre,1232,Miracle Private Clinic ,Clinic,Blantyre,8.085415392915001
599,Lafarge Cement Clinic,Clinic,Blantyre,626,LMJ Diagnostic centre,Clinic,Blantyre,4.595015771153268
599,Lafarge Cement Clinic,Clinic,Blantyre,630,Limbe Muslim Jamat Limbe,Clinic,Blantyre,4.595015771153268
599,Lafarge Cement Clinic,Clinic,Blantyre,1657,Sos,Health Centre,Blantyre,8.07581067779915
599,Lafarge Cement Clinic,Clinic,Blantyre,663,Lungu Private Clinic,Clinic,Blantyre,6.85486933365797
599,Lafarge Cement Clinic,Clinic,Blantyre,1654,Mthunzi-wathu,Clinic,Blantyre,7.236026719751238
599,Lafarge Cement Clinic,Clinic,Blantyre,631,Hajira,Clinic,Blantyre,4.68560533929754
599,Lafarge Cement Clinic,Clinic,Blantyre,1344,Viyuyi Mathews M. Yankho Priv,Clinic,Blantyre,7.661601624143075
599,Lafarge Cement Clinic,Clinic,Blantyre,629,LMJ,Clinic,Blantyre,3.937487102160316
599,Lafarge Cement Clinic,Clinic,Blantyre,625,limbe Medical Clinic,Clinic,Blantyre,3.937487102160316
599,Lafarge Cement Clinic,Clinic,Blantyre,628,Limbe Muslim Jamat - Kachere,Clinic,Blantyre,3.937487102160316
599,Lafarge Cement Clinic,Clinic,Blantyre,1190,Rapha Pvt Clinic,Clinic,Blantyre,5.557025862522536
599,Lafarge Cement Clinic,Clinic,Blantyre,1645,Bangwe,Dispensary,Blantyre,7.970081912956907
599,Lafarge Cement Clinic,Clinic,Blantyre,1319,Trumate,Clinic,Blantyre,6.043296251864936
599,Lafarge Cement Clinic,Clinic,Blantyre,1720,Makwasa,Clinic,Blantyre,7.482187703560936
599,Lafarge Cement Clinic,Clinic,Blantyre,1276,Tadala Private Clinic,Clinic,Blantyre,7.602959136844136
599,Lafarge Cement Clinic,Clinic,Blantyre,726,Promedence ,Clinic,Blantyre,7.305744509267579
599,Lafarge Cement Clinic,Clinic,Blantyre,1386,Bangwe Madina Health Centre,Health Centre,Blantyre,7.304905520788142
599,Lafarge Cement Clinic,Clinic,Blantyre,964,Muopo Private Clinic,Clinic,Blantyre,7.835428068528721
599,Lafarge Cement Clinic,Clinic,Blantyre,1334,Umunthu Foundation private Clinic,Clinic,Blantyre,9.341222414270499
600,Lake View Health Centre,Health Centre,Ntcheu,636,Tachila,Clinic,Ntcheu,1.0002650103141089
600,Lake View Health Centre,Health Centre,Ntcheu,1158,Machanza,Clinic,Ntcheu,1.1541105570421928
600,Lake View Health Centre,Health Centre,Ntcheu,879,Mlangeni,Clinic,Ntcheu,4.210263876193931
600,Lake View Health Centre,Health Centre,Ntcheu,1738,Mlangeni Police Dispensary,Dispensary,Ntcheu,3.370524929194092
601,Chilombo,Health Centre,Zomba,1197,Sadzi,Health Centre,Zomba,8.573897469785399
601,Chilombo,Health Centre,Zomba,1372,General,Central Hospital,Zomba,9.741498007349021
601,Chilombo,Health Centre,Zomba,1057,Ndau Clinic,Dispensary,Zomba,6.719264479126521
601,Chilombo,Health Centre,Zomba,1181,KwaMnthali,Clinic,Blantyre,5.813075847315621
601,Chilombo,Health Centre,Zomba,1192,Rhema,Clinic,Zomba,9.658047169236246
601,Chilombo,Health Centre,Zomba,1564,Chuluchosema,Health Centre,Zomba,5.587611721935972
601,Chilombo,Health Centre,Zomba,1721,Machilitso Health Centre,Health Centre,Zomba,8.348297412066835
602,Lauderdale,Clinic,Mulanje,853,Misanjo,Health Post,Mulanje,8.040488116599937
602,Lauderdale,Clinic,Mulanje,848,Milonde,Health Centre,Mulanje,8.954548306754742
602,Lauderdale,Clinic,Mulanje,849,Mimosa,Dispensary,Mulanje,9.528951807282924
602,Lauderdale,Clinic,Mulanje,1558,Chimbalanga,Health Post,Mulanje,7.775362709421353
602,Lauderdale,Clinic,Mulanje,1214,Sayama,Clinic,Mulanje,3.3404728582784653
602,Lauderdale,Clinic,Mulanje,951,Banja la mtsogolo,Clinic,Mulanje,5.533577533320334
602,Lauderdale,Clinic,Mulanje,1046,Naphimba Health Centre,Health Centre,Mulanje,9.587893908111408
602,Lauderdale,Clinic,Mulanje,952,Mulanje Hospital,Hospital,Mulanje,3.5267968614123717
602,Lauderdale,Clinic,Mulanje,953,ku Ulongwe,Hospital,Mulanje,7.941915610889749
602,Lauderdale,Clinic,Mulanje,1081,Ngolowera,Health Post,Mulanje,9.608389637432872
602,Lauderdale,Clinic,Mulanje,634,Lingalawe,Clinic,Mulanje,6.5589572682397135
602,Lauderdale,Clinic,Mulanje,851,Minimini,Clinic,Mulanje,5.475380371542617
602,Lauderdale,Clinic,Mulanje,611,Likanga,Clinic,Mulanje,7.011710061279668
602,Lauderdale,Clinic,Mulanje,687,Machado,Clinic,Mulanje,3.688168294379921
603,Lemwe health center,Health Centre,Lilongwe,934,Mtanga,Health Post,Mchinji,9.294637713747365
604,Lifelane,Clinic,Zomba,1014,Namadidi,Health Centre,Zomba,8.000426249318677
604,Lifelane,Clinic,Zomba,1197,Sadzi,Health Centre,Zomba,2.339621483624261
604,Lifelane,Clinic,Zomba,1263,State house,Clinic,Zomba,1.092880744924918
604,Lifelane,Clinic,Zomba,1372,General,Central Hospital,Zomba,1.3663213114985273
604,Lifelane,Clinic,Zomba,1367,Zilindo,Clinic,Zomba,1.976177021441396
604,Lifelane,Clinic,Zomba,1371,Banja la mtsogolo,Clinic,Zomba,0.24484416764155567
604,Lifelane,Clinic,Zomba,1375,Mental,Hospital,Zomba,1.8732119286721454
604,Lifelane,Clinic,Zomba,627,Limbe Muslim Jamat - Habiba Mussa Clinic,Dispensary,Blantyre,0.48981618283082623
604,Lifelane,Clinic,Zomba,1373,Zomba Prison Hospital,Dispensary,Zomba,1.099109177212799
604,Lifelane,Clinic,Zomba,1057,Ndau Clinic,Dispensary,Zomba,8.200494283344556
604,Lifelane,Clinic,Zomba,1181,KwaMnthali,Clinic,Blantyre,5.188916068542432
604,Lifelane,Clinic,Zomba,1374,city clinic,Dispensary,Zomba,0.5965808989388454
604,Lifelane,Clinic,Zomba,1679,Malmed,Clinic,Zomba,0.6406024068526185
604,Lifelane,Clinic,Zomba,1125,Ntata Anthony Clinic,Clinic,Zomba,0.31035175671039117
604,Lifelane,Clinic,Zomba,1192,Rhema,Clinic,Zomba,1.3351234872304034
604,Lifelane,Clinic,Zomba,1177,Police,Hospital,Zomba,1.0077379962213753
604,Lifelane,Clinic,Zomba,778,Masm,Clinic,Zomba,1.7990796508596139
604,Lifelane,Clinic,Zomba,1671,Matawale,Dispensary,Zomba,4.252047448349074
604,Lifelane,Clinic,Zomba,1723,Hope Clinic,Clinic,Zomba,4.591368289466682
604,Lifelane,Clinic,Zomba,783,Matawale,Health Centre,Zomba,4.4565413910942455
604,Lifelane,Clinic,Zomba,1722,Hope Clinic,Private,Zomba,4.591368289466682
604,Lifelane,Clinic,Zomba,1350,We care,Clinic,Zomba,4.751233740805909
604,Lifelane,Clinic,Zomba,1685,Zomba Airbase Clinic,Clinic,Zomba,7.099563355307613
604,Lifelane,Clinic,Zomba,1564,Chuluchosema,Health Centre,Zomba,8.05904001480801
604,Lifelane,Clinic,Zomba,1011,Chopi,Health Centre,Zomba,7.901246676513798
605,Lifeline health centre,Health Centre,Salima,1742,Mary Lou,Clinic,Salima,3.034707910900128
605,Lifeline health centre,Health Centre,Salima,1079,Kwa Bishop,Health Centre,Salima,3.832818731785694
606,Lifune,Clinic,Machinga,1637,Alena Clinic,Health Post,Machinga,8.818386927887762
606,Lifune,Clinic,Machinga,1472,Chipamba,Health Post,Machinga,8.89015822275685
608,Lifuwu,Health Centre,Salima,779,Matabwa,Dispensary,Salima,6.205169882693653
608,Lifuwu,Health Centre,Salima,1150,Parachute Battalion,Dispensary,Salima,7.115594917818882
608,Lifuwu,Health Centre,Salima,1401,Senga Bay Baptist Health Centre,Health Centre,Salima,6.932854675950096
609,Lighthouse,Dispensary,Lilongwe,1288,The Clinic,Dispensary,Lilongwe,2.454737459275343
609,Lighthouse,Dispensary,Lilongwe,760,Manjolo,Clinic,Lilongwe,2.284940774212412
609,Lighthouse,Dispensary,Lilongwe,1672,Likuni,Dispensary,Lilongwe,9.855099400929998
609,Lighthouse,Dispensary,Lilongwe,792,Maula Prison,Clinic,Lilongwe,1.7795268715704498
609,Lighthouse,Dispensary,Lilongwe,1602,Banja La Mtsogolo ,Clinic,Dedza,4.077812264854204
609,Lighthouse,Dispensary,Lilongwe,1289,Dr. Humera A,Dispensary,Lilongwe,2.454737459275343
609,Lighthouse,Dispensary,Lilongwe,618,City assembly,Clinic,Lilongwe,2.165390315271006
609,Lighthouse,Dispensary,Lilongwe,1714,Mitch,Unclassified,Lilongwe,2.1441161283671737
609,Lighthouse,Dispensary,Lilongwe,1461,Kandiyani,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1460,Chiputu,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1681,Falls BLM,Clinic,Lilongwe,2.3430601486861753
609,Lighthouse,Dispensary,Lilongwe,1588,VIVIDA ,Dispensary,Lilongwe,4.016730704608952
609,Lighthouse,Dispensary,Lilongwe,828,Masm,Clinic,Lilongwe,1.5251578740817575
609,Lighthouse,Dispensary,Lilongwe,1238,SSH,Dispensary,Lilongwe,1.3187448378189648
609,Lighthouse,Dispensary,Lilongwe,1580,Chigonjetso Private Clinic,Health Post,Lilongwe,4.80689993533073
609,Lighthouse,Dispensary,Lilongwe,1579,TIYAMIKE CLINIC,Dispensary,Lilongwe,4.904444373485622
609,Lighthouse,Dispensary,Lilongwe,1670,Asha,Health Centre,Lilongwe,2.993117062287952
609,Lighthouse,Dispensary,Lilongwe,616,Ku Mission,Hospital,Lilongwe,9.957604644211354
609,Lighthouse,Dispensary,Lilongwe,633,Lingadzi pvt,Clinic,Lilongwe,2.7221140091529596
609,Lighthouse,Dispensary,Lilongwe,619,Lilongwe Health Clinic - Limbe Muslim,Dispensary,Lilongwe,2.3184142791057973
609,Lighthouse,Dispensary,Lilongwe,1091,Nkhalango,Clinic,Lilongwe,9.567423015949121
609,Lighthouse,Dispensary,Lilongwe,693,Macro,Clinic,Lilongwe,2.616170416185995
609,Lighthouse,Dispensary,Lilongwe,1673,Lilongwe District Health Office,Health Centre,Lilongwe,2.1237076699489887
609,Lighthouse,Dispensary,Lilongwe,617,Cha City pa ma kesha,Clinic,Lilongwe,7.075434123885151
609,Lighthouse,Dispensary,Lilongwe,1462,Kanyerere,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,883,Mlolera clinic,Clinic,Lilongwe,3.4305612538792443
609,Lighthouse,Dispensary,Lilongwe,1255,St. Louis,Dispensary,Lilongwe,5.245744273836053
609,Lighthouse,Dispensary,Lilongwe,1583,LIBERTY MEDICAL CENTRE,Unclassified,Lilongwe,9.319513189445512
609,Lighthouse,Dispensary,Lilongwe,1667,Area,Dispensary,Lilongwe,9.338579093000861
609,Lighthouse,Dispensary,Lilongwe,1680,Area 25 BLM,Clinic,Lilongwe,9.275050017806638
609,Lighthouse,Dispensary,Lilongwe,1582,T & J DENTAL CLINIC,Dispensary,Lilongwe,8.35155857543957
609,Lighthouse,Dispensary,Lilongwe,1704,Wungweru,Dispensary,Lilongwe,9.29567386229098
609,Lighthouse,Dispensary,Lilongwe,1708,Angoni Pharmacy,Unclassified,Lilongwe,3.3040192329094697
609,Lighthouse,Dispensary,Lilongwe,774,Masida,Clinic,Lilongwe,3.4473868060125987
609,Lighthouse,Dispensary,Lilongwe,1712,Home Care,Unclassified,Lilongwe,5.267425863466707
609,Lighthouse,Dispensary,Lilongwe,1065,new State house,Unclassified,Lilongwe,7.3134061423827585
609,Lighthouse,Dispensary,Lilongwe,796,Maziko Private,Clinic,Lilongwe,4.625748323931495
609,Lighthouse,Dispensary,Lilongwe,1191,Reserve Bank of Malawi,Dispensary,Lilongwe,1.5172417385250796
609,Lighthouse,Dispensary,Lilongwe,1275,Tachila,Clinic,Lilongwe,6.838591558568492
609,Lighthouse,Dispensary,Lilongwe,1141,Nyangulu clinic,Clinic,Lilongwe,3.424055184107554
609,Lighthouse,Dispensary,Lilongwe,1151,Partners,Clinic,Lilongwe,5.236561899607373
609,Lighthouse,Dispensary,Lilongwe,1152,Partners,Dispensary,Lilongwe,5.236561899607373
609,Lighthouse,Dispensary,Lilongwe,1581,Morning Side Clinic,Dispensary,Lilongwe,3.7570706103085674
609,Lighthouse,Dispensary,Lilongwe,965,Chifundo,Clinic,Lilongwe,1.9175430890748537
609,Lighthouse,Dispensary,Lilongwe,1668,Area,Dispensary,Lilongwe,4.440749045227694
609,Lighthouse,Dispensary,Lilongwe,745,Umoyo,Clinic,Lilongwe,2.71750391143395
609,Lighthouse,Dispensary,Lilongwe,993,Mwenyekonde,Dispensary,Lilongwe,4.917840362251195
609,Lighthouse,Dispensary,Lilongwe,1682,kawale BLM,Clinic,Lilongwe,2.000532103694033
609,Lighthouse,Dispensary,Lilongwe,1463,Kapudzama,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1234,SOS,Clinic,Lilongwe,4.892289740202811
609,Lighthouse,Dispensary,Lilongwe,1585,TRUST CLINIC,Dispensary,Lilongwe,4.935391781515298
609,Lighthouse,Dispensary,Lilongwe,882,Mlodza Seventhday Clinic,Clinic,Lilongwe,4.894837653593474
609,Lighthouse,Dispensary,Lilongwe,1353,Westclif,Clinic,Lilongwe,4.403096109075429
609,Lighthouse,Dispensary,Lilongwe,1464,Katenje,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1468,Sese,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1465,Masinja,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1469,St. Chavala,Health Centre,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1466,Mthang'ombe,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1467,Nyanda,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1470,Zabira,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1471,Zabira,Health Post,Lilongwe,2.4890196578212564
609,Lighthouse,Dispensary,Lilongwe,1407,MASM Area 12,Private,Lilongwe,2.745367655620731
609,Lighthouse,Dispensary,Lilongwe,891,Ministry of Health Clinic,Clinic,Lilongwe,3.368957891134923
609,Lighthouse,Dispensary,Lilongwe,1707,Kauma Pvt Clinic,Clinic,Lilongwe,5.009159641638092
609,Lighthouse,Dispensary,Lilongwe,777,Area 12 Masm clinic,Hospital,Lilongwe,5.632295234425547
609,Lighthouse,Dispensary,Lilongwe,624,Limbe Leaf Private Clinic,Clinic,Lilongwe,9.44245900938837
610,ligowe health centre,Health Centre,Neno,675,Luwani Health Centre,Health Centre,Neno,8.692049058327509
610,ligowe health centre,Health Centre,Neno,1656,FPAM,Clinic,Neno,7.674951521842949
610,ligowe health centre,Health Centre,Neno,709,Magaleta,Health Centre,Neno,8.736260060681891
610,ligowe health centre,Health Centre,Neno,639,Lisungwi Community Hospital,Hospital,Neno,8.700013105618462
610,ligowe health centre,Health Centre,Neno,1064,Neno Parish Health Center,Health Centre,Neno,6.184766594796181
610,ligowe health centre,Health Centre,Neno,1063,Neno District Hospital,District Hospital,Neno,8.723978636481716
610,ligowe health centre,Health Centre,Neno,1278,Tedzani,Dispensary,Neno,8.78097157897415
611,Likanga,Clinic,Mulanje,902,kwa Gunde,Health Centre,Mulanje,9.395531692138137
611,Likanga,Clinic,Mulanje,1400,Ruo Dispensary,Dispensary,Mulanje,8.469983400436899
611,Likanga,Clinic,Mulanje,849,Mimosa,Dispensary,Mulanje,2.8512109152396943
611,Likanga,Clinic,Mulanje,1196,Ruo,Clinic,Mulanje,8.469983400436899
611,Likanga,Clinic,Mulanje,1300,Thornwood,Clinic,Mulanje,4.966309756315249
611,Likanga,Clinic,Mulanje,1214,Sayama,Clinic,Mulanje,4.374073190551807
611,Likanga,Clinic,Mulanje,1292,Thembe Health Centre,Dispensary,Mulanje,4.966309756315249
611,Likanga,Clinic,Mulanje,851,Minimini,Clinic,Mulanje,2.9297400941658776
611,Likanga,Clinic,Mulanje,1122,Nsuwadzi,Dispensary,Mulanje,9.776476713289464
612,Likangala,Health Centre,Zomba,1632,Thawiro Dispensary,Dispensary,Karonga,8.518041635197765
612,Likangala,Health Centre,Zomba,1019,Namalitha,Dispensary,Zomba,5.767763966737548
612,Likangala,Health Centre,Zomba,1550,Sitima,Health Post,Zomba,5.1675565858819175
612,Likangala,Health Centre,Zomba,1547,Hope Medi,Clinic,Zomba,5.1675565858819175
612,Likangala,Health Centre,Zomba,1546,Chuluchosema,Health Centre,Zomba,5.1675565858819175
612,Likangala,Health Centre,Zomba,1709,Prima Pharmacy,Unclassified,Blantyre,5.449328298645626
612,Likangala,Health Centre,Zomba,1549,Makina,Health Centre,Zomba,5.1675565858819175
613,Likhonyowa,Health Post,Machinga,1621,Tamandani Clinic,Dispensary,Nkhotakota,4.6322237183609385
613,Likhonyowa,Health Post,Machinga,1052,Nayuchi,Health Centre,Machinga,8.444350237506802
614,Chipyera,Hospital,Likoma,671,Lusungu,Clinic,Likoma,0.47954322500867963
615,Likudzi,Clinic,Ntcheu,1217,Senzani,Health Centre,Ntcheu,4.642385643362702
615,Likudzi,Clinic,Ntcheu,1034,Namisu,Dispensary,Ntcheu,5.949855533847005
616,Ku Mission,Hospital,Lilongwe,1288,The Clinic,Dispensary,Lilongwe,7.567686777752609
616,Ku Mission,Hospital,Lilongwe,760,Manjolo,Clinic,Lilongwe,7.80760145620875
616,Ku Mission,Hospital,Lilongwe,1672,Likuni,Dispensary,Lilongwe,0.5887606982702377
616,Ku Mission,Hospital,Lilongwe,792,Maula Prison,Clinic,Lilongwe,9.134944793245745
616,Ku Mission,Hospital,Lilongwe,1602,Banja La Mtsogolo ,Clinic,Dedza,6.856335256789104
616,Ku Mission,Hospital,Lilongwe,1289,Dr. Humera A,Dispensary,Lilongwe,7.567686777752609
616,Ku Mission,Hospital,Lilongwe,618,City assembly,Clinic,Lilongwe,7.825522077769481
616,Ku Mission,Hospital,Lilongwe,1714,Mitch,Unclassified,Lilongwe,7.835677439167836
616,Ku Mission,Hospital,Lilongwe,1681,Falls BLM,Clinic,Lilongwe,8.268711052203562
616,Ku Mission,Hospital,Lilongwe,1588,VIVIDA ,Dispensary,Lilongwe,7.713920525670829
616,Ku Mission,Hospital,Lilongwe,1238,SSH,Dispensary,Lilongwe,9.139989161856864
616,Ku Mission,Hospital,Lilongwe,1580,Chigonjetso Private Clinic,Health Post,Lilongwe,7.354456219239777
616,Ku Mission,Hospital,Lilongwe,1579,TIYAMIKE CLINIC,Dispensary,Lilongwe,7.4927054566752425
616,Ku Mission,Hospital,Lilongwe,1670,Asha,Health Centre,Lilongwe,9.239587217113124
616,Ku Mission,Hospital,Lilongwe,1050,NRC clinic,Clinic,Lilongwe,3.7682982721764917
616,Ku Mission,Hospital,Lilongwe,633,Lingadzi pvt,Clinic,Lilongwe,8.074522764959074
616,Ku Mission,Hospital,Lilongwe,619,Lilongwe Health Clinic - Limbe Muslim,Dispensary,Lilongwe,9.13581668950137
616,Ku Mission,Hospital,Lilongwe,1091,Nkhalango,Clinic,Lilongwe,1.6077368067433384
616,Ku Mission,Hospital,Lilongwe,693,Macro,Clinic,Lilongwe,7.912640332449666
616,Ku Mission,Hospital,Lilongwe,863,Mphatso,Clinic,Lilongwe,1.341329344182886
616,Ku Mission,Hospital,Lilongwe,1673,Lilongwe District Health Office,Health Centre,Lilongwe,8.07059476201285
616,Ku Mission,Hospital,Lilongwe,617,Cha City pa ma kesha,Clinic,Lilongwe,2.887368477696066
616,Ku Mission,Hospital,Lilongwe,1712,Home Care,Unclassified,Lilongwe,9.965549264547958
616,Ku Mission,Hospital,Lilongwe,1141,Nyangulu clinic,Clinic,Lilongwe,8.415800357238746
616,Ku Mission,Hospital,Lilongwe,1151,Partners,Clinic,Lilongwe,8.527791248510509
616,Ku Mission,Hospital,Lilongwe,1152,Partners,Dispensary,Lilongwe,8.527791248510509
616,Ku Mission,Hospital,Lilongwe,1581,Morning Side Clinic,Dispensary,Lilongwe,8.385029371371523
616,Ku Mission,Hospital,Lilongwe,1668,Area,Dispensary,Lilongwe,8.389356789927938
616,Ku Mission,Hospital,Lilongwe,745,Umoyo,Clinic,Lilongwe,8.544901126767268
616,Ku Mission,Hospital,Lilongwe,1234,SOS,Clinic,Lilongwe,9.084231487963155
616,Ku Mission,Hospital,Lilongwe,1585,TRUST CLINIC,Dispensary,Lilongwe,9.13957504858713
617,Cha City pa ma kesha,Clinic,Lilongwe,1288,The Clinic,Dispensary,Lilongwe,4.711130206851695
617,Cha City pa ma kesha,Clinic,Lilongwe,760,Manjolo,Clinic,Lilongwe,4.92339965552108
617,Cha City pa ma kesha,Clinic,Lilongwe,1672,Likuni,Dispensary,Lilongwe,2.7976236187239807
617,Cha City pa ma kesha,Clinic,Lilongwe,792,Maula Prison,Clinic,Lilongwe,6.345112874244377
617,Cha City pa ma kesha,Clinic,Lilongwe,1602,Banja La Mtsogolo ,Clinic,Dedza,4.14734314344056
617,Cha City pa ma kesha,Clinic,Lilongwe,1289,Dr. Humera A,Dispensary,Lilongwe,4.711130206851695
617,Cha City pa ma kesha,Clinic,Lilongwe,618,City assembly,Clinic,Lilongwe,4.938289720546347
617,Cha City pa ma kesha,Clinic,Lilongwe,1714,Mitch,Unclassified,Lilongwe,4.96494708153914
617,Cha City pa ma kesha,Clinic,Lilongwe,1461,Kandiyani,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1460,Chiputu,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1681,Falls BLM,Clinic,Lilongwe,5.417879181086001
617,Cha City pa ma kesha,Clinic,Lilongwe,1588,VIVIDA ,Dispensary,Lilongwe,5.072139891148094
617,Cha City pa ma kesha,Clinic,Lilongwe,828,Masm,Clinic,Lilongwe,7.337450581879795
617,Cha City pa ma kesha,Clinic,Lilongwe,1238,SSH,Dispensary,Lilongwe,6.305693543335115
617,Cha City pa ma kesha,Clinic,Lilongwe,1580,Chigonjetso Private Clinic,Health Post,Lilongwe,4.8737091397764996
617,Cha City pa ma kesha,Clinic,Lilongwe,1579,TIYAMIKE CLINIC,Dispensary,Lilongwe,5.042801993584589
617,Cha City pa ma kesha,Clinic,Lilongwe,1670,Asha,Health Centre,Lilongwe,6.60845919298403
617,Cha City pa ma kesha,Clinic,Lilongwe,1050,NRC clinic,Clinic,Lilongwe,6.285312060508003
617,Cha City pa ma kesha,Clinic,Lilongwe,633,Lingadzi pvt,Clinic,Lilongwe,5.347785340602297
617,Cha City pa ma kesha,Clinic,Lilongwe,619,Lilongwe Health Clinic - Limbe Muslim,Dispensary,Lilongwe,6.408889542508298
617,Cha City pa ma kesha,Clinic,Lilongwe,1091,Nkhalango,Clinic,Lilongwe,2.9003154868823966
617,Cha City pa ma kesha,Clinic,Lilongwe,693,Macro,Clinic,Lilongwe,5.065568497511423
617,Cha City pa ma kesha,Clinic,Lilongwe,863,Mphatso,Clinic,Lilongwe,3.6312915550914213
617,Cha City pa ma kesha,Clinic,Lilongwe,1673,Lilongwe District Health Office,Health Centre,Lilongwe,5.190823477320036
617,Cha City pa ma kesha,Clinic,Lilongwe,1462,Kanyerere,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,883,Mlolera clinic,Clinic,Lilongwe,7.905584672428258
617,Cha City pa ma kesha,Clinic,Lilongwe,1255,St. Louis,Dispensary,Lilongwe,9.981870384525765
617,Cha City pa ma kesha,Clinic,Lilongwe,1708,Angoni Pharmacy,Unclassified,Lilongwe,8.527560283465668
617,Cha City pa ma kesha,Clinic,Lilongwe,774,Masida,Clinic,Lilongwe,8.783782109621049
617,Cha City pa ma kesha,Clinic,Lilongwe,1712,Home Care,Unclassified,Lilongwe,7.531641521580535
617,Cha City pa ma kesha,Clinic,Lilongwe,796,Maziko Private,Clinic,Lilongwe,9.173542788669865
617,Cha City pa ma kesha,Clinic,Lilongwe,1191,Reserve Bank of Malawi,Dispensary,Lilongwe,8.331829996659224
617,Cha City pa ma kesha,Clinic,Lilongwe,1275,Tachila,Clinic,Lilongwe,8.633441143471632
617,Cha City pa ma kesha,Clinic,Lilongwe,1141,Nyangulu clinic,Clinic,Lilongwe,5.702940658146152
617,Cha City pa ma kesha,Clinic,Lilongwe,1151,Partners,Clinic,Lilongwe,6.157702720713616
617,Cha City pa ma kesha,Clinic,Lilongwe,1152,Partners,Dispensary,Lilongwe,6.157702720713616
617,Cha City pa ma kesha,Clinic,Lilongwe,1581,Morning Side Clinic,Dispensary,Lilongwe,5.723618539685773
617,Cha City pa ma kesha,Clinic,Lilongwe,965,Chifundo,Clinic,Lilongwe,8.411845562028242
617,Cha City pa ma kesha,Clinic,Lilongwe,1668,Area,Dispensary,Lilongwe,5.85220704589284
617,Cha City pa ma kesha,Clinic,Lilongwe,745,Umoyo,Clinic,Lilongwe,5.745312240013665
617,Cha City pa ma kesha,Clinic,Lilongwe,993,Mwenyekonde,Dispensary,Lilongwe,9.250430000508919
617,Cha City pa ma kesha,Clinic,Lilongwe,1682,kawale BLM,Clinic,Lilongwe,7.2570080496893485
617,Cha City pa ma kesha,Clinic,Lilongwe,1463,Kapudzama,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1234,SOS,Clinic,Lilongwe,6.624201152724952
617,Cha City pa ma kesha,Clinic,Lilongwe,1585,TRUST CLINIC,Dispensary,Lilongwe,6.685919962658962
617,Cha City pa ma kesha,Clinic,Lilongwe,882,Mlodza Seventhday Clinic,Clinic,Lilongwe,9.280373661594599
617,Cha City pa ma kesha,Clinic,Lilongwe,1353,Westclif,Clinic,Lilongwe,8.483642355614972
617,Cha City pa ma kesha,Clinic,Lilongwe,1464,Katenje,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1468,Sese,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1465,Masinja,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1469,St. Chavala,Health Centre,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1466,Mthang'ombe,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1467,Nyanda,Health Post,Lilongwe,8.29441516350798
617,Cha City pa ma kesha,Clinic,Lilongwe,1470,Zabira,Health Post,Lilongwe,8.29441516350798
